snapped_at,volume
2024-02-18 00:00:00 +0000,2754299100.94958220072407066119515942
2024-02-19 00:00:00 +0000,2272341512.31075194029277958405885312
2024-02-20 00:00:00 +0000,2810099540.56676332342462135824829533
2024-02-21 00:00:00 +0000,3884427340.51865755942051898419137469
2024-02-22 00:00:00 +0000,3163235399.17573647875045078307913078
2024-02-23 00:00:00 +0000,2507849181.78451490553745582660248528
2024-02-24 00:00:00 +0000,2692891555.77719274546838038934076766
2024-02-25 00:00:00 +0000,2677435876.4948549283077832049641142
2024-02-26 00:00:00 +0000,2282370110.37034337431803975423678048
2024-02-27 00:00:00 +0000,2864041424.6759769483685151980543395
2024-02-28 00:00:00 +0000,4008263908.315915457395768738874757
2024-02-29 00:00:00 +0000,8172036514.79435034650114450035836464
2024-03-01 00:00:00 +0000,8560392479.09478060381313589297507283
2024-03-02 00:00:00 +0000,6021486705.44854529546066763977122083
2024-03-03 00:00:00 +0000,8366519250.7907395518020538556307766
2024-03-04 00:00:00 +0000,7849495835.87899028577639483536126362
2024-03-05 00:00:00 +0000,11107744265.91287580283228033075854927
2024-03-06 00:00:00 +0000,15878083801.899599930112409410342718
2024-03-07 00:00:00 +0000,9350650087.02055248509613362321544975
2024-03-08 00:00:00 +0000,7402388150.0215497917920489558113378
2024-03-09 00:00:00 +0000,7260840647.45464420460724443894341996
2024-03-10 00:00:00 +0000,6179974842.83489449702895191064833857
2024-03-11 00:00:00 +0000,7942608860.4083749104584367502118494
2024-03-12 00:00:00 +0000,10841747617.217061604619877704367266
2024-03-13 00:00:00 +0000,7625477745.63611637943091570550578358
2024-03-14 00:00:00 +0000,7278571430.76850904807265305618598336
2024-03-15 00:00:00 +0000,9173951924.23659016316434586135024088
2024-03-16 00:00:00 +0000,9634402727.71479037278692640335631504
2024-03-17 00:00:00 +0000,6288313907.34594400674790105131776685
2024-03-18 00:00:00 +0000,6497322718.01744127320387694410639664
2024-03-19 00:00:00 +0000,4671073058.6334157538916696125415582
2024-03-20 00:00:00 +0000,6735100474.95816897710986387624805612
2024-03-21 00:00:00 +0000,6924034098.57511706840226891870763386
2024-03-22 00:00:00 +0000,6378105911.82081692890248418462033164
2024-03-23 00:00:00 +0000,4413395558.23144432609298995929079747
2024-03-24 00:00:00 +0000,3258446107.8005509001643833137161945
2024-03-25 00:00:00 +0000,3275731228.10520252188031490058872872
2024-03-26 00:00:00 +0000,5294583803.04521585617752163215462292
2024-03-27 00:00:00 +0000,7280904896.37140052460730534620988496
2024-03-28 00:00:00 +0000,6444014563.14643311758714480967622827
2024-03-29 00:00:00 +0000,5037551465.3929238045444904307038848
2024-03-30 00:00:00 +0000,4705331886.9506461555596544807175004
2024-03-31 00:00:00 +0000,3281561657.4789449892627338128275869
2024-04-01 00:00:00 +0000,2966242541.81680734513025932342390387
2024-04-02 00:00:00 +0000,4032460616.50262589241432033627673818
2024-04-03 00:00:00 +0000,3942444723.16024472189466060552225426
2024-04-04 00:00:00 +0000,2845588053.98756545365465608143829509
2024-04-05 00:00:00 +0000,3192628066.697385391276300562170706
2024-04-06 00:00:00 +0000,2999891752.76111838156956939743819048
2024-04-07 00:00:00 +0000,1906116541.0906302125682227907928209
2024-04-08 00:00:00 +0000,1919807405.13428700770512910125373048
2024-04-09 00:00:00 +0000,3933299113.0751692377511437661179228
2024-04-10 00:00:00 +0000,4090454907.54000022159721312358008192
2024-04-11 00:00:00 +0000,3236015170.32583112861875678351605672
2024-04-12 00:00:00 +0000,3139413476.06039114292124887208412289
2024-04-13 00:00:00 +0000,4620736013.69886915906002527806276855
2024-04-14 00:00:00 +0000,4855903189.49670603857650236141228162
2024-04-15 00:00:00 +0000,3856405857.26715646691138124229816342
2024-04-16 00:00:00 +0000,3856642701.22593000905006478514949868
2024-04-17 00:00:00 +0000,2898470281.87585171685926770823423442
2024-04-18 00:00:00 +0000,2464050709.71216470887380321428992344
2024-04-19 00:00:00 +0000,2884710858.66457160307415682208782502
2024-04-20 00:00:00 +0000,4169837524.75242248665879197120790672
2024-04-21 00:00:00 +0000,2439799103.7247359151088999071311506
2024-04-22 00:00:00 +0000,2636745875.44819204391456630239112217
2024-04-23 00:00:00 +0000,2413445163.22203311262940019500319508
2024-04-24 00:00:00 +0000,3296105531.9431663596991156134802582
2024-04-25 00:00:00 +0000,3654848809.88895810554382793785397961
2024-04-26 00:00:00 +0000,2466015100.4438335826242187697221832
2024-04-27 00:00:00 +0000,1736312355.56582233301473263115025452
2024-04-28 00:00:00 +0000,2153657421.47945823253101340917195948
2024-04-29 00:00:00 +0000,2034493076.57226372658205367716673966
2024-04-30 00:00:00 +0000,2358294802.986573111787938398291469
2024-05-01 00:00:00 +0000,2390322395.509961647126609848178752
2024-05-02 00:00:00 +0000,3310156817.7527438787759763240257639
2024-05-03 00:00:00 +0000,1698961478.44507057275247836918564843
2024-05-04 00:00:00 +0000,2571004680.9525158967789056580896927
2024-05-05 00:00:00 +0000,2352862268.13729421561906137760567692
2024-05-06 00:00:00 +0000,1844194670.88875891384616876292612686
2024-05-07 00:00:00 +0000,2265973092.97868155230740745546961752
2024-05-08 00:00:00 +0000,1611275675.68280946042233956161435714
2024-05-09 00:00:00 +0000,1766201517.44835320598687433386351036
2024-05-10 00:00:00 +0000,1367598671.83074927281812455840883488
2024-05-11 00:00:00 +0000,1801192609.13858344981875107136830228
2024-05-12 00:00:00 +0000,1076581139.0095390293701998994594337
2024-05-13 00:00:00 +0000,764007882.11036488268072150133706792
2024-05-14 00:00:00 +0000,1778720179.08978785409152955325064088
2024-05-15 00:00:00 +0000,1561325245.4442942298530430787810142
2024-05-16 00:00:00 +0000,2153139971.0462202476884114309439781
2024-05-17 00:00:00 +0000,1730202571.75457028424027492383208191
2024-05-18 00:00:00 +0000,1568297830.86924885057281077728033087
2024-05-19 00:00:00 +0000,1138574204.7795049812106836499589818
2024-05-20 00:00:00 +0000,1234666777.6419015153576705171414641
2024-05-21 00:00:00 +0000,2341325133.4052756941311153765293795
2024-05-22 00:00:00 +0000,2699632254.17322060446976182248841908
2024-05-23 00:00:00 +0000,1673128499.92808665234227611694911232
2024-05-24 00:00:00 +0000,2851251428.4090503288946456401848384
2024-05-25 00:00:00 +0000,1688498030.97058335508533505897866591
2024-05-26 00:00:00 +0000,1048655257.1555318788556854103554567
2024-05-27 00:00:00 +0000,1150797187.87154926637290090627452352
2024-05-28 00:00:00 +0000,1452813896.07192396960471629548153926
2024-05-29 00:00:00 +0000,1482462113.1894538418386969609906332
2024-05-30 00:00:00 +0000,1497093234.59264087439395913645612837
2024-05-31 00:00:00 +0000,1755333408.17987367008654502405384
2024-06-01 00:00:00 +0000,1193010250.39464353962582207183920312
2024-06-02 00:00:00 +0000,609531819.05001774849084398843323731
2024-06-03 00:00:00 +0000,660245388.95718918339901960367303241
2024-06-04 00:00:00 +0000,1114308164.30706723887352250353857412
2024-06-05 00:00:00 +0000,1007224196.91459303001748375183966694
2024-06-06 00:00:00 +0000,1107356947.92488004236592695157982185
2024-06-07 00:00:00 +0000,1254179117.2651565043164295912613488
2024-06-08 00:00:00 +0000,1879934383.0673799254309089090458893
2024-06-09 00:00:00 +0000,1075881566.56563664728124008919829462
2024-06-10 00:00:00 +0000,647068969.49038603444793142974454864
2024-06-11 00:00:00 +0000,881696324.66294844078402159369072549
2024-06-12 00:00:00 +0000,1350943463.54212665210149739384739338
2024-06-13 00:00:00 +0000,1401495129.16507697896152441058077824
2024-06-14 00:00:00 +0000,948637304.51252873398329453244053309
2024-06-15 00:00:00 +0000,1086954692.07902082157937949638494857
2024-06-16 00:00:00 +0000,516131771.23586685180967740593064855
2024-06-17 00:00:00 +0000,567128203.60413872318912368230969341
2024-06-18 00:00:00 +0000,1500067404.43353247798621865200715696
2024-06-19 00:00:00 +0000,1636380455.06482539891739806086775472
2024-06-20 00:00:00 +0000,843816313.75599004434979482526390608
2024-06-21 00:00:00 +0000,992444463.1845266571690264279080931
2024-06-22 00:00:00 +0000,1007197435.74070061237866576624442354
2024-06-23 00:00:00 +0000,554175998.56736413985093344177031594
2024-06-24 00:00:00 +0000,597317949.64004547908772537638491117
2024-06-25 00:00:00 +0000,1649762142.97787583027034767193826228
2024-06-26 00:00:00 +0000,1168670223.60913368866984703459133898
2024-06-27 00:00:00 +0000,1057083219.28671471206649179224262077
2024-06-28 00:00:00 +0000,1024737364.86827935829947759970501768
2024-06-29 00:00:00 +0000,863905707.79986648662549755439897665
2024-06-30 00:00:00 +0000,449949035.88151887748577778057052794
2024-07-01 00:00:00 +0000,664885951.91619699401591249200329678
2024-07-02 00:00:00 +0000,915781725.47494747773114682687574432
2024-07-03 00:00:00 +0000,787268418.23236657554150265124163484
2024-07-04 00:00:00 +0000,1083311715.24758273514285890095734456
2024-07-05 00:00:00 +0000,1566890994.10743383214551974521225616
2024-07-06 00:00:00 +0000,2474694099.49104795985839275268644992
2024-07-07 00:00:00 +0000,1203532701.85072170289473996864385596
2024-07-08 00:00:00 +0000,1261989427.3125246915598003418084193
2024-07-09 00:00:00 +0000,1699245770.25505894620250347070557057
2024-07-10 00:00:00 +0000,1165324504.32161926008900282289432515
2024-07-11 00:00:00 +0000,1342118967.3408422422096632246797778
2024-07-12 00:00:00 +0000,1313076804.59928308814732891434835831
2024-07-13 00:00:00 +0000,924392823.663458906266329159873612
2024-07-14 00:00:00 +0000,962620594.69813928661628799427556026
2024-07-15 00:00:00 +0000,1103320188.87711534276824815609463075
2024-07-16 00:00:00 +0000,1621500367.33151222296378175311789236
2024-07-17 00:00:00 +0000,2281330456.39307047215202617828745378
2024-07-18 00:00:00 +0000,1783660246.73758344089557343754369945
2024-07-19 00:00:00 +0000,2268764309.1748361708674449970274754
2024-07-20 00:00:00 +0000,2147101523.91056074974120191336282664
2024-07-21 00:00:00 +0000,1509592022.8592020998811191101845464
2024-07-22 00:00:00 +0000,1753959668.3905113167976566681542242
2024-07-23 00:00:00 +0000,1738859563.78515859229009615825479375
2024-07-24 00:00:00 +0000,1689496389.42955156449075565577368024
2024-07-25 00:00:00 +0000,1448546966.4555741317617962470705227
2024-07-26 00:00:00 +0000,1770362041.43816248512982809044159345
2024-07-27 00:00:00 +0000,1300518119.78209615906379364263163516
2024-07-28 00:00:00 +0000,1694042886.95248731441704387842646205
2024-07-29 00:00:00 +0000,1186961452.15900161923436354873908406
2024-07-30 00:00:00 +0000,10445621.179090394
2024-07-31 00:00:00 +0000,1433277826.11958541519066043082331538
2024-08-01 00:00:00 +0000,1356183415.96568713421673800006687654
2024-08-02 00:00:00 +0000,1626516925.6218260360898011233054653
2024-08-03 00:00:00 +0000,1661775355.80096816568862595095922296
2024-08-04 00:00:00 +0000,1351082199.3110259201638517931650948
2024-08-05 00:00:00 +0000,1337602711.63142151911865068209519488
2024-08-06 00:00:00 +0000,5135785803.5380657486315407355088
2024-08-07 00:00:00 +0000,2325166922.99677448501730522839535207
2024-08-08 00:00:00 +0000,2269069231.35056859012428029138006557
2024-08-09 00:00:00 +0000,2574379792.1119574388995822190673647
2024-08-10 00:00:00 +0000,2015881146.08759516595455177417434197
2024-08-11 00:00:00 +0000,1259491397.60414389794805429875815622
2024-08-12 00:00:00 +0000,1674048241.25893346684443212432316257
2024-08-13 00:00:00 +0000,1871023801.97637520290614983135692292
2024-08-14 00:00:00 +0000,1228020051.47316180485788780739317431
2024-08-15 00:00:00 +0000,1422721437.50433824852069334525438348
2024-08-16 00:00:00 +0000,1205377284.5354177647050163696048888
2024-08-17 00:00:00 +0000,960139445.6342023169932795244581266
2024-08-18 00:00:00 +0000,550386175.52202321403656383966073324
2024-08-19 00:00:00 +0000,675887500.9701994824694528400472858
2024-08-20 00:00:00 +0000,1032263912.235625063125995239112912
2024-08-21 00:00:00 +0000,1133497367.5537491042741674429993608
2024-08-22 00:00:00 +0000,1120987816.35563825937481788228042557
2024-08-23 00:00:00 +0000,984535318.53276873335757793085378557
2024-08-24 00:00:00 +0000,1411701972.25548194919053263975636045
2024-08-25 00:00:00 +0000,1166273354.02431961155744753617225337
2024-08-26 00:00:00 +0000,1026170761.03099973490251558261021742
2024-08-27 00:00:00 +0000,989752592.21194816466424239116614585
2024-08-28 00:00:00 +0000,1199789740.60559692264276806221288237
2024-08-29 00:00:00 +0000,1082139835.61187963117830102593229824
2024-08-30 00:00:00 +0000,747750356.5965023996289631757555482
2024-08-31 00:00:00 +0000,891674533.1427487774933410545887347
2024-09-01 00:00:00 +0000,444315295.73845645449747676515875738
2024-09-02 00:00:00 +0000,735176125.50529684701876478719896776
2024-09-03 00:00:00 +0000,727445830.1902511033148495222708514
2024-09-04 00:00:00 +0000,871823566.44478203778856283478117842
2024-09-05 00:00:00 +0000,1052198429.41622871465429358128668356
2024-09-06 00:00:00 +0000,817867265.8832403630995829768543435
2024-09-07 00:00:00 +0000,1249177555.90101738110630735210815817
2024-09-08 00:00:00 +0000,530962939.08476325441508128140921772
2024-09-09 00:00:00 +0000,570789934.13847636707589678862936288
2024-09-10 00:00:00 +0000,829639749.89913986069777553706806933
2024-09-11 00:00:00 +0000,785730237.17813713010329361869169242
2024-09-12 00:00:00 +0000,912190339.24501736872630402500099692
2024-09-13 00:00:00 +0000,1316215004.7240990443883929733697542
2024-09-14 00:00:00 +0000,1646200382.1527756703018409209864256
2024-09-15 00:00:00 +0000,1107226839.86755940764423925348005714
2024-09-16 00:00:00 +0000,1471499192.13973023818438616879414604
2024-09-17 00:00:00 +0000,1598700052.39774560082074205137645717
2024-09-18 00:00:00 +0000,2007891010.30080949248872697964679096
2024-09-19 00:00:00 +0000,2638532947.65190840030768453562374752
2024-09-20 00:00:00 +0000,2532548219.92597124821021947896956428
2024-09-21 00:00:00 +0000,2907156513.3633838730406023010536434
2024-09-22 00:00:00 +0000,2704846223.06381396983072954127276531
2024-09-23 00:00:00 +0000,2122883849.98743349809994016741257338
2024-09-24 00:00:00 +0000,1928720035.39546910933198555309316608
2024-09-25 00:00:00 +0000,1929162777.07595380639781753860579008
2024-09-26 00:00:00 +0000,1765578318.49802379252410360845424467
2024-09-27 00:00:00 +0000,2038818197.98009321209586945886494907
2024-09-28 00:00:00 +0000,2122115811.35408578510178300973092333
2024-09-29 00:00:00 +0000,1974890614.95396177867602903143835646
2024-09-30 00:00:00 +0000,1737708978.4821029961684973359765889
2024-10-01 00:00:00 +0000,1656012798.614139913011693569507946
2024-10-02 00:00:00 +0000,2143763225.50826743560525436304057316
2024-10-03 00:00:00 +0000,1842817471.39655002883856928192033545
2024-10-04 00:00:00 +0000,1673172160.70967152900059617871676899
2024-10-05 00:00:00 +0000,1562857070.09773968511864466872703617
2024-10-06 00:00:00 +0000,1183658795.85371631587475231351410059
2024-10-07 00:00:00 +0000,1559306963.02239824866846644412598238
2024-10-08 00:00:00 +0000,1922274831.97675997848818418634840604
2024-10-09 00:00:00 +0000,1379990907.6719750250469192933496631
2024-10-10 00:00:00 +0000,1189878966.28681932021437274808597968
2024-10-11 00:00:00 +0000,1235258559.1042642032221560107499074
2024-10-12 00:00:00 +0000,1349683280.44800748596916656146685828
2024-10-13 00:00:00 +0000,1202911088.77455153813298697447553576
2024-10-14 00:00:00 +0000,1054727659.87569637165949648988902536
2024-10-15 00:00:00 +0000,1668315581.73075115612279875400813266
2024-10-16 00:00:00 +0000,2353565150.19153594007848643403023432
2024-10-17 00:00:00 +0000,1644494634.76170496697479319524603112
2024-10-18 00:00:00 +0000,1393733389.99556777751557312641924941
2024-10-19 00:00:00 +0000,1408619560.4513548365196712509505128
2024-10-20 00:00:00 +0000,1524432308.77667906926447988021004645
2024-10-21 00:00:00 +0000,1371789855.73393986328967300393947744
2024-10-22 00:00:00 +0000,1706864863.26742989778297497627747747
2024-10-23 00:00:00 +0000,1462046698.4840135856093638309080832
2024-10-24 00:00:00 +0000,1374427019.30037919467836060318147148
2024-10-25 00:00:00 +0000,1427016238.95913717165925150556655205
2024-10-26 00:00:00 +0000,1897067035.10063418275700038715111168
2024-10-27 00:00:00 +0000,1128915176.29993402584354464600156346
2024-10-28 00:00:00 +0000,950124058.26983613273266327972150007
2024-10-29 00:00:00 +0000,1639068745.26970091029317769996094634
2024-10-30 00:00:00 +0000,2197134323.33833513777995445577145177
2024-10-31 00:00:00 +0000,1657177903.81963428586428179411037785
2024-11-01 00:00:00 +0000,1587705257.41447115671456594268273523
2024-11-02 00:00:00 +0000,1638576912.57211649060606410986664872
2024-11-03 00:00:00 +0000,1216137767.29552894978465285221240786
2024-11-04 00:00:00 +0000,1636050865.9067924158751206119031362
2024-11-05 00:00:00 +0000,1291251036.66518704459573625257239408
2024-11-06 00:00:00 +0000,1669877654.34953247397468006360862322
2024-11-07 00:00:00 +0000,5792139956.47166922120744527834509845
2024-11-08 00:00:00 +0000,4173810166.33563082518087514939890759
2024-11-09 00:00:00 +0000,4431759913.9014560219219484773554682
2024-11-10 00:00:00 +0000,5198792069.8774975368690313858746168
2024-11-11 00:00:00 +0000,9157975210.8578293518005405181571316
2024-11-12 00:00:00 +0000,11123525882.40039910613791922507722564
2024-11-13 00:00:00 +0000,17567034163.33183988337345715024741992
2024-11-14 00:00:00 +0000,11393416349.3203048265555049290437068
2024-11-15 00:00:00 +0000,7888506201.37967832294238703161740452
2024-11-16 00:00:00 +0000,6992391672.88298742049822065443265736
2024-11-17 00:00:00 +0000,10313918192.11800569728270585675738338
2024-11-18 00:00:00 +0000,7043943517.70560791153821939906667162
2024-11-19 00:00:00 +0000,7908316150.5841410281087430192650596
2024-11-20 00:00:00 +0000,6872690822.32411077784995595243389268
2024-11-21 00:00:00 +0000,5681858255.59009271512093434594382488
2024-11-22 00:00:00 +0000,7926396554.3709250934077374305530723
2024-11-23 00:00:00 +0000,12281672562.99267591459734450101081948
2024-11-24 00:00:00 +0000,13945552871.04009010620191039454217501
2024-11-25 00:00:00 +0000,15476389251.52830871235233826993061765
2024-11-26 00:00:00 +0000,11325318637.66808727094781387481902742
2024-11-27 00:00:00 +0000,9890781720.58858878496207709240483176
2024-11-28 00:00:00 +0000,8389004423.11169229257079395233877568
2024-11-29 00:00:00 +0000,7392513055.98433165695232587181045312
2024-11-30 00:00:00 +0000,9239706008.31991057340772373397464272
2024-12-01 00:00:00 +0000,10555445831.6695154190841185160568686
2024-12-02 00:00:00 +0000,11600653318.4102883397728614946704286
2024-12-03 00:00:00 +0000,18982388834.27862144902074961960156649
2024-12-04 00:00:00 +0000,28095349200.951396751502947744652434332
2024-12-05 00:00:00 +0000,15712142968.843006797764089216395014868
2024-12-06 00:00:00 +0000,15124115364.97337502545492760419579488
2024-12-07 00:00:00 +0000,10761417921.1877440734238070502642717
2024-12-08 00:00:00 +0000,7606948981.223138624065167218931464118
2024-12-09 00:00:00 +0000,6545578259.7749531697655054309925382
2024-12-10 00:00:00 +0000,10892746186.544524462607097297677946006
2024-12-11 00:00:00 +0000,12493419131.87663983454399659561921799
2024-12-12 00:00:00 +0000,8908828689.19103169377985132719041541
2024-12-13 00:00:00 +0000,6690838734.8577937021557620102128676
2024-12-14 00:00:00 +0000,5115885489.61945241762699267158357913
2024-12-15 00:00:00 +0000,4725209819.81407979558783827493622366
2024-12-16 00:00:00 +0000,4583993966.8690193444811156954648718
2024-12-17 00:00:00 +0000,7573445004.4118084428761338233191057
2024-12-18 00:00:00 +0000,8153411612.77905168633349823955137022
2024-12-19 00:00:00 +0000,7154211241.72644193418141951856212168
2024-12-20 00:00:00 +0000,8840530524.539776898162541707849561608
2024-12-21 00:00:00 +0000,12938160569.915873651097479081276521124
2024-12-22 00:00:00 +0000,8952495995.727912395611448186980479288
2024-12-23 00:00:00 +0000,6211860613.934300073184216535460433134
2024-12-24 00:00:00 +0000,6186465459.751872055721877496310907925
2024-12-25 00:00:00 +0000,6221892647.170080236537970755957218574
2024-12-26 00:00:00 +0000,10853027216.892695246542734291518033487
2024-12-27 00:00:00 +0000,6208244153.260525352278489052480008428
2024-12-28 00:00:00 +0000,4886670666.41439983672007649232548509
2024-12-29 00:00:00 +0000,4047467677.178026838130617839351800078
2024-12-30 00:00:00 +0000,5289736526.4286888964674207133885043
2024-12-31 00:00:00 +0000,5196685351.402944571322389329370580232
2025-01-01 00:00:00 +0000,4740447191.623797887750677100418482256
2025-01-02 00:00:00 +0000,4105194581.997378903611059802221828248
2025-01-03 00:00:00 +0000,4497994966.695950929929037345232003871
2025-01-04 00:00:00 +0000,4720992153.49313900822189743280985592
2025-01-05 00:00:00 +0000,6040273766.383671282062023915231633519
2025-01-06 00:00:00 +0000,8530710651.951292897861813026128919015
2025-01-07 00:00:00 +0000,5720157768.51397487260897427072598785
2025-01-08 00:00:00 +0000,5742015719.633765509749086334591655739
2025-01-09 00:00:00 +0000,12632372178.587376568960704094869558624
2025-01-10 00:00:00 +0000,12577647585.524177025919142910428160096
2025-01-11 00:00:00 +0000,7737050663.433492255451610263197997268
2025-01-12 00:00:00 +0000,5586289330.29959303743190276368544409
2025-01-13 00:00:00 +0000,3943470381.1192864945895395092084912
2025-01-14 00:00:00 +0000,5323330224.785772888960657337865823392
2025-01-15 00:00:00 +0000,4690150440.23780778469653607869213354
2025-01-16 00:00:00 +0000,7526181419.78671821586545432562970533
2025-01-17 00:00:00 +0000,8157798412.89092201394044741105331706
2025-01-18 00:00:00 +0000,5893539809.2072523834578018549651669
2025-01-19 00:00:00 +0000,7501647559.3419990696651107247173995
2025-01-20 00:00:00 +0000,9565467493.60185588522787892894502655
2025-01-21 00:00:00 +0000,9062697025.7984492353571761168527456
2025-01-22 00:00:00 +0000,6621749915.8580370123736116179922198
2025-01-23 00:00:00 +0000,4552903436.66408251278741124089283527
2025-01-24 00:00:00 +0000,4118086142.902124817455378003470688
2025-01-25 00:00:00 +0000,4450180718.1303767839318747720195383
2025-01-26 00:00:00 +0000,3358407366.55024866470223499317776871
2025-01-27 00:00:00 +0000,4386391008.89166151342629363444248536
2025-01-28 00:00:00 +0000,6267325488.4285051823084404560281702
2025-01-29 00:00:00 +0000,3518370203.1311234876337564528898826
2025-01-30 00:00:00 +0000,2429215232.50357161858248295149212641
2025-01-31 00:00:00 +0000,2683399162.82023729777652847057292896
2025-02-01 00:00:00 +0000,3766056906.08921511898582525954004148
2025-02-02 00:00:00 +0000,3142824969.14001336034595061387233937
2025-02-03 00:00:00 +0000,5328368301.729263395066647359591056568
2025-02-04 00:00:00 +0000,12896511137.76840093737130088596819072
2025-02-05 00:00:00 +0000,5384336048.11622039698727437496868271
2025-02-06 00:00:00 +0000,2738554363.78630313587835321075859549
2025-02-07 00:00:00 +0000,3140232355.80741894564708026052894651
2025-02-08 00:00:00 +0000,3690403813.128705944229129805365526007
2025-02-09 00:00:00 +0000,2233092294.863795147973188278063566072
2025-02-10 00:00:00 +0000,4898409713.03590829819398782694528189
2025-02-11 00:00:00 +0000,3202646701.58597165624998756748777766
2025-02-12 00:00:00 +0000,2862087649.59275190914161357404992052
2025-02-13 00:00:00 +0000,3794818545.582047757376907424337489988
2025-02-14 00:00:00 +0000,2447526059.669309779984640980356532603
2025-02-15 00:00:00 +0000,3744674896.062447321255696186777841808
2025-02-16 00:00:00 +0000,2387041207.423380833471501711002874136
2025-02-17 00:00:00 +0000,2485766348.53869343496823559951310226
